,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2838,ESI Hospital,12.958181,80.144223,Daalchini Restaurant,12.95657514345016,80.14341715024011,Indian Restaurant
2839,ESI Hospital,12.958181,80.144223,Buhari Hotel,12.958194370317884,80.14406246153578,Indian Restaurant
2840,ESI Hospital,12.958181,80.144223,Chocoman's,12.956992097968492,80.14379330986594,Café
2841,ESI Hospital,12.958181,80.144223,Unlimited,12.958923,80.144778,Clothing Store
2842,ESI Hospital,12.958181,80.144223,Max Fashions,12.958441,80.144038,Clothing Store
2843,ESI Hospital,12.958181,80.144223,Karaikudi Chettinad,12.956380167153123,80.1431990859332,Food
2844,ESI Hospital,12.958181,80.144223,Vettri Theatres,12.954482977888503,80.14204361776414,Movie Theater
2845,ESI Hospital,12.958181,80.144223,Saravanna Stores,12.955960620173986,80.1434226018407,Shopping Mall
2846,ESI Hospital,12.958181,80.144223,Super Saravana Stores,12.955769,80.14327,Big Box Store
2847,ESI Hospital,12.958181,80.144223,Dindugal Velu biryani Kadai,12.961201618081917,80.146077490121,Indian Restaurant
2848,Birla Planetarium,13.011875,80.240364,Main Canteen,13.0107864888924,80.2364525799455,College Cafeteria
2849,Birla Planetarium,13.011875,80.240364,Basketball Courts,13.01211562974551,80.23795008659363,Basketball Court
2850,Birla Planetarium,13.011875,80.240364,Periyar Science & Technology Center,13.01199551643095,80.24293266916509,Science Museum
2851,Birla Planetarium,13.011875,80.240364,cafe Sri Krishna,13.014478761475688,80.2385001237523,Vegetarian / Vegan Restaurant
2852,Birla Planetarium,13.011875,80.240364,Madras University Canteen,13.009763763109612,80.23771051829051,Snack Place
2853,Balaya Garden,12.965521,80.200324,Heritage Fresh,12.965165212807795,80.20071029663086,Grocery Store
2854,Balaya Garden,12.965521,80.200324,Kovai Pazhamudir Cholai,12.965776,80.202435,Fruit & Vegetable Store
2855,Balaya Garden,12.965521,80.200324,Madipakkam Bus Stand,12.962242182137501,80.20321666385702,Bus Station
2856,Keelkattalai,12.956038,80.186001,Domino's Pizza,12.957647348003325,80.18698148754507,Pizza Place
2857,Keelkattalai,12.956038,80.186001,KFC,12.95345887594322,80.18661155043368,Fast Food Restaurant
2858,Keelkattalai,12.956038,80.186001,Keelkattalai Bus Terminus,12.955405167865065,80.18701340212873,Bus Station
2859,Keelkattalai,12.956038,80.186001,Alreef Restaurant,12.95371303514147,80.18640313174089,Fried Chicken Joint
2860,Egmore Court,13.072769,80.262541,Madras Hotel Ashoka Chennai,13.072522981703962,80.2606820806733,Motel
2861,Egmore Court,13.072769,80.262541,Fruit shop on greams road,13.074158485398215,80.26209974777065,Farmers Market
2862,Egmore Court,13.072769,80.262541,Flower Drum,13.07143864073082,80.25928058671603,Thai Restaurant
2863,Egmore Court,13.072769,80.262541,Hotel Saravana Bhavan,13.076891204952164,80.2622828644519,Vegetarian / Vegan Restaurant
2864,Egmore Court,13.072769,80.262541,Down Under,13.068609804869503,80.26084412313224,Bowling Alley
2865,Egmore Court,13.072769,80.262541,Albert Theatre,13.076235243156598,80.26407120062109,Movie Theater
2866,Egmore Court,13.072769,80.262541,Café Coffee Day,13.075381647684422,80.25911808013916,Café
2867,Egmore Court,13.072769,80.262541,Prince Plaza,13.071460705283014,80.25922327936266,Shopping Mall
2868,Egmore Court,13.072769,80.262541,downunder,13.0687132049874,80.26084312272721,Pool Hall
2869,Egmore Court,13.072769,80.262541,DU Bowl,13.068674700693377,80.26077337733692,Bowling Alley
2870,Chitra Theatre / Dams Road,13.068761,80.267803,Mathura (woodland group),13.06663975831118,80.2690028648549,Indian Restaurant
2871,Chitra Theatre / Dams Road,13.068761,80.267803,Hotel Buhari,13.066346496511311,80.26845139186635,Indian Restaurant
2872,Chitra Theatre / Dams Road,13.068761,80.267803,Higginbothams,13.065254056002399,80.26644688017424,Bookstore
2873,Chitra Theatre / Dams Road,13.068761,80.267803,Bombay Lassi,13.066040282556875,80.27122228359333,Dessert Shop
2874,Chitra Theatre / Dams Road,13.068761,80.267803,Cosmopolitan Club,13.06503850189714,80.26936985598189,General Entertainment
2875,Chitra Theatre / Dams Road,13.068761,80.267803,Croma,13.066486890746479,80.26854799997604,Electronics Store
2876,Chitra Theatre / Dams Road,13.068761,80.267803,Hotel Sangam,13.066092528425685,80.26822041419663,Indian Restaurant
2877,Chitra Theatre / Dams Road,13.068761,80.267803,Hotel Saravana Bhavan,13.068072337369237,80.27122564026403,Indian Restaurant
2878,Chitra Theatre / Dams Road,13.068761,80.267803,Devi Cineplex,13.066247590997028,80.27087688446045,Multiplex
2879,Chitra Theatre / Dams Road,13.068761,80.267803,Ritche Street,13.069476832359927,80.2713738620468,Flea Market
2880,Chitra Theatre / Dams Road,13.068761,80.267803,Thalappakatti,13.06589018901738,80.268036957869,Indian Restaurant
2881,Chitra Theatre / Dams Road,13.068761,80.267803,Café Coffee Day,13.064984481591383,80.26635488102316,Café
2882,Chitra Theatre / Dams Road,13.068761,80.267803,Casino Theater,13.068729559391409,80.27011807960865,Movie Theater
2883,Chitra Theatre / Dams Road,13.068761,80.267803,Devi theaters,13.066220950301508,80.2704179922665,Multiplex
2884,Chitra Theatre / Dams Road,13.068761,80.267803,Coffee House,13.066287,80.268694,Cafeteria
2885,Chitra Theatre / Dams Road,13.068761,80.267803,Reliance Digital,13.066871063847286,80.2698823521137,Electronics Store
2886,Chitra Theatre / Dams Road,13.068761,80.267803,Shanthi Theatre,13.066645150844348,80.27097104808529,Multiplex
2887,Chitra Theatre / Dams Road,13.068761,80.267803,Hotel Priyadarshini Park,13.0680003,80.2721265,Hotel
2888,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Bombay Lassi,13.066040282556875,80.27122228359333,Dessert Shop
2889,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Mathura (woodland group),13.06663975831118,80.2690028648549,Indian Restaurant
2890,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Cosmopolitan Club,13.06503850189714,80.26936985598189,General Entertainment
2891,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Devi Cineplex,13.066247590997028,80.27087688446045,Multiplex
2892,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Hotel Saravana Bhavan,13.068072337369237,80.27122564026403,Indian Restaurant
2893,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Ritche Street,13.069476832359927,80.2713738620468,Flea Market
2894,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Devi theaters,13.066220950301508,80.2704179922665,Multiplex
2895,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Casino Theater,13.068729559391409,80.27011807960865,Movie Theater
2896,D1 Police station/AnnaRoad,13.06689,80.27344599999998,Shanthi Theatre,13.066645150844348,80.27097104808529,Multiplex
2897,Bells Road,13.064722,80.278355,M A Chidambaram Stadium,13.062830126112663,80.27923923698869,Cricket Ground
2898,Bells Road,13.064722,80.278355,Nair Mess,13.064454532787801,80.27756034842496,Indian Restaurant
2899,Bells Road,13.064722,80.278355,Kasi Vinayaga Mess,13.06075355981592,80.27700217013425,Indian Restaurant
2900,Bells Road,13.064722,80.278355,Chepauk Station,13.062105054451587,80.28048565490332,Light Rail Station
2901,Adyar Telephone Exchange,13.000759,80.256218,Zha Cafe,12.999730479462121,80.25480597391359,Café
2902,Adyar Telephone Exchange,13.000759,80.256218,Zaitoon Restaurant,12.996860744974946,80.25617776123794,Middle Eastern Restaurant
2903,Adyar Telephone Exchange,13.000759,80.256218,Domino's Pizza,13.002,80.254,Pizza Place
2904,Adyar Telephone Exchange,13.000759,80.256218,Kuttanadu Restaurant,12.997009590262945,80.25779938847322,Asian Restaurant
2905,Adyar Telephone Exchange,13.000759,80.256218,Cupcake Amore,13.003699828918753,80.254556288175,Café
2906,Adyar Telephone Exchange,13.000759,80.256218,Domino's Pizza,13.001469705712758,80.25662635633039,Pizza Place
2907,Adyar Telephone Exchange,13.000759,80.256218,Rotiwala (A Unit of Indian Chat Corner),13.001043817022811,80.25800649198544,Fast Food Restaurant
2908,Adyar Telephone Exchange,13.000759,80.256218,Subway,12.999040220196976,80.25474258457722,Sandwich Place
2909,Adyar Telephone Exchange,13.000759,80.256218,Buhari Hotel,13.004564601004525,80.25463753790439,Indian Restaurant
2910,Adyar Telephone Exchange,13.000759,80.256218,Vasantha Bhavan,13.000443895481602,80.25637439066466,Indian Restaurant
2911,Adyar Telephone Exchange,13.000759,80.256218,LB Road,13.002005496825165,80.25664268942847,Arcade
2912,Adyar Telephone Exchange,13.000759,80.256218,Cafe Coffee Day,12.99986236412223,80.25196294038211,Café
2913,Adyar Telephone Exchange,13.000759,80.256218,Mercy Electronics,13.002497472412065,80.25668715170961,Electronics Store
2914,Adyar Telephone Exchange,13.000759,80.256218,Topsee Restaurant,12.998767338733213,80.2561052485259,Indian Restaurant
2915,Adyar Telephone Exchange,13.000759,80.256218,Globus,13.002135,80.25660806666667,Clothing Store
2916,Adyar Telephone Exchange,13.000759,80.256218,Kamal Stores,12.999693594837645,80.25509647552678,Bookstore
2917,Adyar Telephone Exchange,13.000759,80.256218,SriLakshmi Sagar Hotel,12.999778903085529,80.25483695561391,Indian Restaurant
2918,Adyar Telephone Exchange,13.000759,80.256218,Cake World,13.000275433857622,80.25634324879692,Bakery
2919,Adyar Telephone Exchange,13.000759,80.256218,Sri Murugan Stores,13.001262790498515,80.25849919773869,Department Store
2920,Adyar Telephone Exchange,13.000759,80.256218,The Rock,12.996584770668731,80.25589979688134,Asian Restaurant
2921,Adyar Telephone Exchange,13.000759,80.256218,Dragon's Den,12.996784,80.256638,Chinese Restaurant
2922,Adyar Telephone Exchange,13.000759,80.256218,Bombaysthan Adyar,12.999578,80.251991,Juice Bar
2923,Adyar Telephone Exchange,13.000759,80.256218,Dosa Calling,12.999916274813744,80.25188684463501,Indian Restaurant
2924,Velankanni Kovil,12.995641,80.26764200000002,Little Italy,12.996417106009028,80.26850213041183,Italian Restaurant
2925,Velankanni Kovil,12.995641,80.26764200000002,Jonah's Bistro,12.997919590733217,80.26755414856291,Bistro
2926,Velankanni Kovil,12.995641,80.26764200000002,Eden,12.997763230167621,80.26749160726439,Indian Restaurant
2927,Velankanni Kovil,12.995641,80.26764200000002,Bombaysthan,12.995853475738542,80.26758359360474,Ice Cream Shop
2928,Velankanni Kovil,12.995641,80.26764200000002,Downtown,12.99573874764099,80.26760148867338,Coffee Shop
2929,Velankanni Kovil,12.995641,80.26764200000002,Cream & Fudge,12.995649706193568,80.26890251377108,Dessert Shop
2930,Velankanni Kovil,12.995641,80.26764200000002,The Cascade,12.996386737216039,80.26780814589867,Chinese Restaurant
2931,Velankanni Kovil,12.995641,80.26764200000002,Haven Sampoorna,12.998368464218872,80.26736911202805,Indian Restaurant
2932,Velankanni Kovil,12.995641,80.26764200000002,The Brew Room - Besant Nagar,12.995722501336246,80.26754559574239,Coffee Shop
2933,Velankanni Kovil,12.995641,80.26764200000002,Cool kats,12.997309486853217,80.26773758010076,Ice Cream Shop
2934,Velankanni Kovil,12.995641,80.26764200000002,Jonahs Bistro & Patissiere,12.99787764089176,80.26760148867338,Bistro
2935,Velankanni Kovil,12.995641,80.26764200000002,Vishranthi,12.9982933024126,80.26748444982962,Indian Restaurant
2936,Velankanni Kovil,12.995641,80.26764200000002,Nandanam Restaurant,12.996214807029183,80.26774701572806,Indian Restaurant
2937,Velankanni Kovil,12.995641,80.26764200000002,Murugan Idli Shop,12.995555351898616,80.2703246469059,South Indian Restaurant
2938,Velankanni Kovil,12.995641,80.26764200000002,Domino's Pizza,12.993,80.266,Pizza Place
2939,Velankanni Kovil,12.995641,80.26764200000002,Donut House,12.995811032886772,80.27052176809553,Donut Shop
2940,Velankanni Kovil,12.995641,80.26764200000002,Nilgiris,12.995585569970155,80.26868683514519,Market
2941,Velankanni Kovil,12.995641,80.26764200000002,Fab India,12.995539665875855,80.26928900691586,Furniture / Home Store
2942,Velankanni Kovil,12.995641,80.26764200000002,French Loaf,12.995807136381348,80.26749805904232,Bakery
2943,Velankanni Kovil,12.995641,80.26764200000002,Cha Republic,12.998595093400676,80.26741640398122,Bubble Tea Shop
2944,Thousand Lights Mosque,13.054783,80.254397,Hotel Saravana Bhavan,13.054526095174122,80.2562029255469,Indian Restaurant
2945,Thousand Lights Mosque,13.054783,80.254397,Sathyam Cinemas,13.055507758237352,80.25798594343934,Movie Theater
2946,Thousand Lights Mosque,13.054783,80.254397,Blur,13.055514094046485,80.25784505808498,Gaming Cafe
2947,Thousand Lights Mosque,13.054783,80.254397,Serene Sathyam,13.055664873309663,80.25804140639703,Multiplex
2948,Thousand Lights Mosque,13.054783,80.254397,Apoorva Sangeetha,13.056380676057069,80.25536826650423,Indian Restaurant
2949,Thousand Lights Mosque,13.054783,80.254397,Sea Shell Family Restaurant,13.057126653918253,80.25506852281758,Middle Eastern Restaurant
2950,Thousand Lights Mosque,13.054783,80.254397,ID,13.055487645057035,80.25787569596562,Indian Restaurant
2951,Thousand Lights Mosque,13.054783,80.254397,Writer's Cafe,13.054464837472517,80.25735092163427,Café
2952,Thousand Lights Mosque,13.054783,80.254397,Six Degree,13.05560479395829,80.25811549580285,Movie Theater
2953,Thousand Lights Mosque,13.054783,80.254397,Seashell,13.057073450359988,80.25504747532955,Middle Eastern Restaurant
2954,Thousand Lights Mosque,13.054783,80.254397,Sree Mithai Sweets,13.0543563612042,80.24989140747245,Bengali Restaurant
2955,Thousand Lights Mosque,13.054783,80.254397,Jalpaan,13.05754263142485,80.25533079261477,Vegetarian / Vegan Restaurant
2956,Thousand Lights Mosque,13.054783,80.254397,Lloyds Tea House - lloyds road,13.050559041398648,80.2558950539256,Tea Room
2957,Thousand Lights Mosque,13.054783,80.254397,Six Degrees,13.055551811369853,80.25797415293772,Multiplex
2958,Thousand Lights Mosque,13.054783,80.254397,Ecstasy,13.055656095263966,80.2582577147769,Bakery
2959,Thousand Lights Mosque,13.054783,80.254397,Sathyam Cinemas,13.055387,80.257899,Multiplex
2960,Thousand Lights Mosque,13.054783,80.254397,Palimar,13.052770073174909,80.25063734164301,Indian Restaurant
2961,Thousand Lights Mosque,13.054783,80.254397,B Side,13.056956030352291,80.25387174725013,Pub
2962,Thousand Lights Mosque,13.054783,80.254397,Santham Elite,13.055693213963465,80.25822154072357,Multiplex
2963,Thousand Lights Mosque,13.054783,80.254397,Seasons,13.05544373619165,80.25785955067963,Multiplex
2964,Thousand Lights Mosque,13.054783,80.254397,The Park,13.053109535668314,80.25012541155624,Hotel
2965,Thousand Lights Mosque,13.054783,80.254397,French Loaf,13.055051338743384,80.25779779440023,Bakery
2966,Thousand Lights Mosque,13.054783,80.254397,Blûr Café,13.055486980938456,80.25781643903991,Café
2967,Thousand Lights Mosque,13.054783,80.254397,Pasha,13.053300569335045,80.25029613650436,Nightclub
2968,Thousand Lights Mosque,13.054783,80.254397,Hajiali Juice Centre,13.056840265418238,80.25351734821919,Juice Bar
2969,Thousand Lights Mosque,13.054783,80.254397,Dindigul Thalappakatti,13.053834207903694,80.25012796104217,Indian Restaurant
2970,Thousand Lights Mosque,13.054783,80.254397,Fresh Bakes,13.054196785054316,80.25516180907906,Snack Place
2971,Thousand Lights Mosque,13.054783,80.254397,McRenett Foods,13.055178772860355,80.25595669659974,Bakery
2972,Thousand Lights Mosque,13.054783,80.254397,The Leather Bar,13.053160764278124,80.25019087084235,Bar
2973,Thousand Lights Mosque,13.054783,80.254397,Wangs Kitchen,13.054777086867453,80.25806910119131,Chinese Restaurant
2974,Thousand Lights Mosque,13.054783,80.254397,Rangis Chinese Restaurant,13.053877315002897,80.25011192150947,Chinese Restaurant
2975,Thousand Lights Mosque,13.054783,80.254397,Neela Bhavan,13.05849932734084,80.25524347594862,Indian Restaurant
2976,Thousand Lights Mosque,13.054783,80.254397,Mera Toy Shop,13.054395502212982,80.24988051787393,Toy / Game Store
2977,Taylors Road / Ega,13.077012,80.239645,Subway,13.077176313169012,80.23981311988506,Sandwich Place
2978,Taylors Road / Ega,13.077012,80.239645,Nizam pan shop-bhai kadai,13.079295126292015,80.23729054747912,Daycare
2979,Taylors Road / Ega,13.077012,80.239645,Kebab Street,13.080101760050606,80.23869071707435,Indian Restaurant
2980,Taylors Road / Ega,13.077012,80.239645,New Tandoori Tadakka,13.076533989118934,80.2434336302599,Vegetarian / Vegan Restaurant
2981,Taylors Road / Ega,13.077012,80.239645,Chetpet Station,13.074454939325811,80.24329749982012,Train Station
2982,N.K.T. Thirumana Mandapam,13.052316,80.27517399999998,Hotel Safari,13.053889769409574,80.27479770333443,Indian Restaurant
2983,N.K.T. Thirumana Mandapam,13.052316,80.27517399999998,Al-Elaf Arabian Restaurant,13.053498788206701,80.27343144940988,Restaurant
2984,N.K.T. Thirumana Mandapam,13.052316,80.27517399999998,Sangeetha restuarant,13.05505876683202,80.2773178668515,Vegetarian / Vegan Restaurant
2985,N.K.T. Thirumana Mandapam,13.052316,80.27517399999998,Triplicane Market,13.055908239966403,80.2737518250668,Flea Market
2986,Thiruvengada Nagar,13.117881,80.14956600000002,The Creams,13.11858378307009,80.15199602607616,Ice Cream Shop
2987,Thiruvengada Nagar,13.117881,80.14956600000002,Ambattur OT,13.119700930345013,80.14969171302836,Bus Station
2988,Thiruvengada Nagar,13.117881,80.14956600000002,Farm Bazaar,13.118353746912979,80.15208294005458,Fruit & Vegetable Store
2989,Thiruvengada Nagar,13.117881,80.14956600000002,Society Ground,13.116494178771973,80.1463851928711,Soccer Field
2990,Thiruvengada Nagar,13.117881,80.14956600000002,Hotel Jaya,13.121448318165877,80.15113113878736,Fast Food Restaurant
2991,Thiruvengada Nagar,13.117881,80.14956600000002,Pasumai Pazhamudhir Nilayam,13.122301195215842,80.14995337030759,Convenience Store
2992,T.I.Cycle company,13.113356,80.149072,Canara bank bus stop,13.110801171604543,80.15213926760316,Bus Station
2993,T.I.Cycle company,13.113356,80.149072,Society Ground,13.116494178771973,80.1463851928711,Soccer Field
2994,T.S. Krishna Nagar - 1,13.088131,80.18225699999998,Cafe Coffee Day,13.084975178311835,80.17938137054443,Café
2995,T.S. Krishna Nagar - 1,13.088131,80.18225699999998,Cafe Picasso,13.087924011470491,80.18008221761212,Café
2996,T.S. Krishna Nagar - 1,13.088131,80.18225699999998,Adoz,13.09067235984339,80.18365686101212,Juice Bar
2997,T.S. Krishna Nagar - 2,13.087985,80.184832,Sharjah,13.087437513824076,80.18811405733389,Juice Bar
2998,T.S. Krishna Nagar - 2,13.087985,80.184832,In & Out @ BP Fuel Station,13.088115242793073,80.18491240874923,Convenience Store
2999,T.S. Krishna Nagar - 2,13.087985,80.184832,O2 Gym,13.089241172371334,80.18353386835831,Gym
3000,T.S. Krishna Nagar - 2,13.087985,80.184832,Dakshina Puram,13.086051691364737,80.18523161832482,Indian Restaurant
3001,T.S. Krishna Nagar - 2,13.087985,80.184832,Brown Tree,13.08598130397249,80.18528610767737,Health Food Store
3002,T.S. Krishna Nagar - 2,13.087985,80.184832,Annachi Super Market,13.087151729490117,80.18804867227266,Department Store
3003,T.S. Krishna Nagar - 2,13.087985,80.184832,Variety Center,13.085061584051642,80.18749834602254,Department Store
3004,New College,13.054249,80.259805,Sathyam Cinemas,13.055507758237352,80.25798594343934,Movie Theater
3005,New College,13.054249,80.259805,Serene Sathyam,13.055664873309663,80.25804140639703,Multiplex
3006,New College,13.054249,80.259805,Blur,13.055514094046485,80.25784505808498,Gaming Cafe
3007,New College,13.054249,80.259805,Amethyst,13.057336821056285,80.2594437245671,Café
3008,New College,13.054249,80.259805,Six Degree,13.05560479395829,80.25811549580285,Movie Theater
3009,New College,13.054249,80.259805,ID,13.055487645057035,80.25787569596562,Indian Restaurant
3010,New College,13.054249,80.259805,Writer's Cafe,13.054464837472517,80.25735092163427,Café
3011,New College,13.054249,80.259805,Hotel Saravana Bhavan,13.054526095174122,80.2562029255469,Indian Restaurant
3012,New College,13.054249,80.259805,Ecstasy,13.055656095263966,80.2582577147769,Bakery
3013,New College,13.054249,80.259805,Six Degrees,13.055551811369853,80.25797415293772,Multiplex
3014,New College,13.054249,80.259805,Sathyam Cinemas,13.055387,80.257899,Multiplex
3015,New College,13.054249,80.259805,Santham Elite,13.055693213963465,80.25822154072357,Multiplex
3016,New College,13.054249,80.259805,Seasons,13.05544373619165,80.25785955067963,Multiplex
3017,New College,13.054249,80.259805,French Loaf,13.055051338743384,80.25779779440023,Bakery
3018,New College,13.054249,80.259805,Blûr Café,13.055486980938456,80.25781643903991,Café
3019,Chetpet,13.07094,80.241834,Dynasty,13.066879912143964,80.2431017044096,Chinese Restaurant
3020,Chetpet,13.07094,80.241834,Sir Mutha Venkatasubba Rao Concert Hall,13.068251429922963,80.2385739934622,Concert Hall
3021,Chetpet,13.07094,80.241834,Creamy Inn,13.069511271023233,80.24209883988033,Ice Cream Shop
3022,Chetpet,13.07094,80.241834,Cafe Coffee Day,13.068932569345131,80.24186539436694,Café
3023,Chetpet,13.07094,80.241834,Eden Restaurant,13.066827750827182,80.24303770499135,Indian Restaurant
3024,Chetpet,13.07094,80.241834,Ox And Tomato,13.069391142790566,80.23784384705176,Coffee Shop
3025,Chetpet,13.07094,80.241834,Kailash Parbat,13.069214468231632,80.23782808435679,Indian Restaurant
3026,Chetpet,13.07094,80.241834,French Loaf,13.069257051051277,80.2378184687911,Bakery
3027,Chetpet,13.07094,80.241834,Subway,13.06938128135246,80.2378956678162,Restaurant
3028,Chetpet,13.07094,80.241834,Shoppers Stop,13.069182777236959,80.2415440055391,Department Store
3029,Chetpet,13.07094,80.241834,Kuchalambal Kalyana Mandapam,13.071802033513954,80.24004089209194,Performing Arts Venue
3030,Chetpet,13.07094,80.241834,Kanakavalli,13.070882776451981,80.24533943349573,Women's Store
3031,Chetpet,13.07094,80.241834,Chetpet Station,13.074454939325811,80.24329749982012,Train Station
3032,Chetpet,13.07094,80.241834,PitStop,13.070317233151911,80.23746002123103,Burger Joint
3033,Chetpet,13.07094,80.241834,Meenam,13.066798400021186,80.24310147160334,Indian Restaurant
3034,Chetpet,13.07094,80.241834,Brown Tree (Nungambakkam),13.067157824558606,80.24407071781675,Department Store
3035,Annapoorna,13.058953,80.27416,Ratna cafe,13.058739850625004,80.2741698052978,Indian Restaurant
3036,Annapoorna,13.058953,80.27416,Kasi Vinayaga Mess,13.06075355981592,80.27700217013425,Indian Restaurant
3037,Annapoorna,13.058953,80.27416,A2B Triplicane,13.058265298288847,80.27652862284992,Vegetarian / Vegan Restaurant
3038,Annapoorna,13.058953,80.27416,Sea Lord Hotel,13.058800642210604,80.2740846412886,Middle Eastern Restaurant
3039,Annapoorna,13.058953,80.27416,Triplicane Market,13.055908239966403,80.2737518250668,Flea Market
3040,Annapoorna,13.058953,80.27416,Lamcy cafe,13.058715,80.269868,Café
3041,Annapoorna,13.058953,80.27416,Broad Lands,13.06317074537373,80.2734586658388,Hotel
3042,Spencers,13.062773,80.26234699999998,Taj Club House,13.06152680195333,80.26412743198229,Hotel
3043,Spencers,13.062773,80.26234699999998,Blend - The High Energy Bar,13.06158090339195,80.26444806532172,Bar
3044,Spencers,13.062773,80.26234699999998,Vivanta by Taj - Connemara,13.062719,80.26137900000003,Hotel
3045,Spencers,13.062773,80.26234699999998,Saravana Bhavan,13.061507911157046,80.26221305305216,Indian Restaurant
3046,Spencers,13.062773,80.26234699999998,Nicky's Cafe & Fine Pastries,13.063923486966825,80.25976356868777,Café
3047,Spencers,13.062773,80.26234699999998,The Club House,13.061536162996498,80.2640720200807,Breakfast Spot
3048,Spencers,13.062773,80.26234699999998,Escape Cinemas,13.058745714034695,80.26417013488887,Multiplex
3049,Spencers,13.062773,80.26234699999998,Fruit Shop on Greams Road,13.061471410765181,80.26066303253174,Juice Bar
3050,Spencers,13.062773,80.26234699999998,Krispy Kreme Doughnuts,13.059019182618115,80.26405141505771,Donut Shop
3051,Spencers,13.062773,80.26234699999998,Express Avenue,13.058705499328816,80.26420457580393,Shopping Mall
3052,Spencers,13.062773,80.26234699999998,E Hotel India,13.058682870203814,80.26302817109251,Hotel
3053,Spencers,13.062773,80.26234699999998,Annalakshmi,13.065614823414482,80.2597272696399,Indian Restaurant
3054,Spencers,13.062773,80.26234699999998,Streak,13.058745766249407,80.26405759092263,Multiplex
3055,Spencers,13.062773,80.26234699999998,Marks & Spencers,13.058692017176188,80.2641825059664,Clothing Store
3056,Spencers,13.062773,80.26234699999998,Pizza Hut,13.061573850564935,80.26112872790553,Pizza Place
3057,Spencers,13.062773,80.26234699999998,Donut House,13.064842559256423,80.25839499137423,Donut Shop
3058,Spencers,13.062773,80.26234699999998,Celio*,13.058669158471636,80.26363296649978,Clothing Store
3059,Spencers,13.062773,80.26234699999998,"Plush, Escape",13.058775662679615,80.26433259755747,Movie Theater
3060,Spencers,13.062773,80.26234699999998,Fruit Shop on Greams Road,13.058720778656166,80.2643533750239,Juice Bar
3061,Spencers,13.062773,80.26234699999998,Subway,13.058682286628406,80.26423097855853,Sandwich Place
3062,Spencers,13.062773,80.26234699999998,McDonald's,13.06173,80.26219,Fast Food Restaurant
3063,Spencers,13.062773,80.26234699999998,KFC,13.061599931152552,80.2621203218954,Fast Food Restaurant
3064,Spencers,13.062773,80.26234699999998,Hotel Sennthur,13.061812,80.26327,Indian Restaurant
3065,Spencers,13.062773,80.26234699999998,Baskin-Robbins,13.058673898609525,80.2639704886504,Ice Cream Shop
3066,Spencers,13.062773,80.26234699999998,Pizza Republic,13.064951528157048,80.258983734273,Pizza Place
3067,Spencers,13.062773,80.26234699999998,Burger King,13.058638088400079,80.26413189258822,Fast Food Restaurant
3068,Spencers,13.062773,80.26234699999998,Ponnusamy Hotel,13.064776394587916,80.25908173008929,Indian Restaurant
3069,Spencers,13.062773,80.26234699999998,Café Coffee Day,13.064984481591383,80.26635488102316,Café
3070,Spencers,13.062773,80.26234699999998,Kefi,13.061487229290906,80.26379874233466,Mediterranean Restaurant
3071,Spencers,13.062773,80.26234699999998,Spencer Plaza,13.061502764547154,80.2611780166626,Shopping Mall
3072,Spencers,13.062773,80.26234699999998,Dine,13.058650945672792,80.26387334906688,American Restaurant
3073,Spencers,13.062773,80.26234699999998,Pizza Hut,13.058776651241287,80.26444955003943,Pizza Place
3074,Spencers,13.062773,80.26234699999998,Cafe Coffee Day,13.058725821267464,80.26414950882109,Café
3075,Spencers,13.062773,80.26234699999998,Food Court,13.058663174005787,80.26417961495503,Food Court
3076,Spencers,13.062773,80.26234699999998,Big Bazaar,13.058633476708408,80.26414824342226,Department Store
3077,Spencers,13.062773,80.26234699999998,Univercell,13.058726987643805,80.26401948368955,Electronics Store
3078,Ethiraj,13.064089,80.259456,Nicky's Cafe & Fine Pastries,13.063923486966825,80.25976356868777,Café
3079,Ethiraj,13.064089,80.259456,Annalakshmi,13.065614823414482,80.2597272696399,Indian Restaurant
3080,Ethiraj,13.064089,80.259456,The Presidency Club,13.065539775908881,80.25843386675812,Athletics & Sports
3081,Ethiraj,13.064089,80.259456,North East Kitchen,13.065308072889023,80.25825824445398,Korean Restaurant
3082,Ethiraj,13.064089,80.259456,Donut House,13.064842559256423,80.25839499137423,Donut Shop
3083,Ethiraj,13.064089,80.259456,Vivanta by Taj - Connemara,13.062719,80.26137900000003,Hotel
3084,Ethiraj,13.064089,80.259456,Fruit Shop on Greams Road,13.061471410765181,80.26066303253174,Juice Bar
3085,Ethiraj,13.064089,80.259456,Saravana Bhavan,13.061507911157046,80.26221305305216,Indian Restaurant
3086,Ethiraj,13.064089,80.259456,Pizza Republic,13.064951528157048,80.258983734273,Pizza Place
3087,Ethiraj,13.064089,80.259456,Pizza Hut,13.061573850564935,80.26112872790553,Pizza Place
3088,Ethiraj,13.064089,80.259456,Ponnusamy Hotel,13.064776394587916,80.25908173008929,Indian Restaurant
